state,district,market,commodity,min_price,max_price,modal_price,date
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2195,2556,2348,2026-05-03
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2190,2658,2394,2026-05-04
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2113,2721,2388,2026-05-05
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2156,2623,2369,2026-05-06
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2130,2701,2387,2026-05-07
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2126,2562,2383,2026-05-08
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2174,2534,2379,2026-05-09
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2192,2593,2366,2026-05-10
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2101,2567,2324,2026-05-11
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2125,2568,2390,2026-05-12
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2149,2556,2340,2026-05-13
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2069,2518,2348,2026-05-14
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2094,2560,2376,2026-05-15
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2126,2649,2379,2026-05-16
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2152,2527,2342,2026-05-17
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2088,2544,2357,2026-05-18
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2191,2573,2357,2026-05-19
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2160,2527,2348,2026-05-20
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2067,2503,2347,2026-05-21
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2076,2471,2327,2026-05-22
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2113,2641,2335,2026-05-23
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2138,2503,2302,2026-05-24
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2112,2495,2308,2026-05-25
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2101,2503,2291,2026-05-26
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2042,2584,2275,2026-05-27
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2167,2507,2341,2026-05-28
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2152,2590,2305,2026-05-29
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2102,2465,2322,2026-05-30
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2115,2489,2304,2026-05-31
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2009,2548,2262,2026-06-01
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2039,2478,2291,2026-06-02
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2020,2598,2293,2026-06-03
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2050,2525,2287,2026-06-04
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2078,2546,2261,2026-06-05
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2088,2538,2280,2026-06-06
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2039,2594,2290,2026-06-07
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2035,2376,2234,2026-06-08
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1994,2507,2241,2026-06-09
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2026,2471,2265,2026-06-10
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2014,2443,2245,2026-06-11
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2044,2456,2237,2026-06-12
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2089,2578,2272,2026-06-13
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1969,2413,2233,2026-06-14
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2068,2403,2259,2026-06-15
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2062,2569,2291,2026-06-16
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1983,2385,2238,2026-06-17
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2060,2449,2237,2026-06-18
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2029,2552,2268,2026-06-19
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2011,2484,2244,2026-06-20
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2026,2399,2248,2026-06-21
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1983,2456,2226,2026-06-22
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2085,2502,2237,2026-06-23
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2057,2518,2233,2026-06-24
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2005,2463,2241,2026-06-25
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1983,2461,2227,2026-06-26
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2076,2360,2221,2026-06-27
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2053,2497,2195,2026-06-28
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2091,2451,2233,2026-06-29
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1989,2492,2213,2026-06-30
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1950,2449,2211,2026-07-01
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1947,2456,2202,2026-07-02
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1983,2462,2203,2026-07-03
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2010,2475,2204,2026-07-04
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1976,2439,2198,2026-07-05
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1976,2347,2211,2026-07-06
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2071,2359,2222,2026-07-07
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2065,2479,2206,2026-07-08
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2090,2419,2224,2026-07-09
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1993,2435,2194,2026-07-10
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2079,2539,2230,2026-07-11
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1987,2457,2196,2026-07-12
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1995,2384,2231,2026-07-13
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1956,2350,2179,2026-07-14
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1930,2322,2188,2026-07-15
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1991,2457,2205,2026-07-16
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1973,2510,2210,2026-07-17
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2084,2441,2225,2026-07-18
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2020,2365,2204,2026-07-19
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2027,2435,2212,2026-07-20
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1983,2383,2219,2026-07-21
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2038,2393,2200,2026-07-22
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1945,2504,2202,2026-07-23
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2064,2401,2240,2026-07-24
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2048,2376,2205,2026-07-25
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2033,2457,2221,2026-07-26
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1940,2476,2191,2026-07-27
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2062,2511,2210,2026-07-28
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2064,2492,2216,2026-07-29
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1981,2445,2238,2026-07-30
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2043,2447,2265,2026-07-31
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1973,2403,2230,2026-08-01
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2086,2415,2266,2026-08-02
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2031,2475,2235,2026-08-03
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2100,2458,2260,2026-08-04
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2019,2547,2254,2026-08-05
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2113,2534,2278,2026-08-06
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2085,2520,2262,2026-08-07
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2071,2530,2259,2026-08-08
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2025,2518,2250,2026-08-09
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2009,2542,2259,2026-08-10
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,1989,2447,2260,2026-08-11
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2096,2602,2286,2026-08-12
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2057,2472,2241,2026-08-13
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2115,2439,2283,2026-08-14
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2136,2476,2278,2026-08-15
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2116,2616,2306,2026-08-16
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2040,2537,2272,2026-08-17
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Wheat,2021,2530,2287,2026-08-18
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1681,2152,1905,2026-02-20
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1752,2123,1867,2026-02-21
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1743,2000,1884,2026-02-22
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1676,2065,1902,2026-02-23
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1771,2106,1923,2026-02-24
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1704,2166,1901,2026-02-25
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1675,2115,1883,2026-02-26
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1728,2020,1875,2026-02-27
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1760,2071,1915,2026-02-28
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1786,2043,1906,2026-03-01
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1744,2141,1927,2026-03-02
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1734,2076,1919,2026-03-03
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1795,2073,1923,2026-03-04
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1723,2050,1930,2026-03-05
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1779,2096,1910,2026-03-06
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1833,2100,1954,2026-03-07
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1796,2187,1940,2026-03-08
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1799,2158,1944,2026-03-09
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1802,2134,1943,2026-03-10
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1732,2089,1953,2026-03-11
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1726,2127,1935,2026-03-12
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1744,2184,1974,2026-03-13
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1763,2151,1962,2026-03-14
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1710,2069,1942,2026-03-15
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1783,2109,1947,2026-03-16
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1769,2167,1920,2026-03-17
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1738,2214,1944,2026-03-18
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1741,2155,1960,2026-03-19
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1813,2105,1985,2026-03-20
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1778,2177,1977,2026-03-21
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1730,2092,1962,2026-03-22
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1768,2095,1957,2026-03-23
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1852,2147,1996,2026-03-24
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1762,2115,1980,2026-03-25
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1757,2261,1993,2026-03-26
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1754,2192,1987,2026-03-27
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1831,2231,1985,2026-03-28
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1783,2228,1981,2026-03-29
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1810,2218,1996,2026-03-30
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1804,2214,1980,2026-03-31
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1834,2120,1968,2026-04-01
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1850,2143,1972,2026-04-02
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1827,2185,1987,2026-04-03
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1800,2202,1971,2026-04-04
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1766,2207,1981,2026-04-05
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1752,2105,1982,2026-04-06
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1842,2210,1977,2026-04-07
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1808,2139,1956,2026-04-08
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1842,2086,1962,2026-04-09
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1825,2167,1959,2026-04-10
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1823,2266,2006,2026-04-11
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1842,2157,1973,2026-04-12
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1859,2141,1989,2026-04-13
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1793,2171,1955,2026-04-14
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1817,2230,1969,2026-04-15
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1767,2140,1984,2026-04-16
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1768,2232,1976,2026-04-17
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1807,2194,1993,2026-04-18
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1772,2173,1992,2026-04-19
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1826,2104,1947,2026-04-20
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1809,2090,1953,2026-04-21
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1865,2179,1988,2026-04-22
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1774,2219,1971,2026-04-23
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1765,2104,1949,2026-04-24
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1770,2135,1989,2026-04-25
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1744,2212,1977,2026-04-26
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1822,2201,1958,2026-04-27
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1822,2249,1992,2026-04-28
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1752,2081,1955,2026-04-29
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1781,2217,1954,2026-04-30
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1767,2163,1966,2026-05-01
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1721,2091,1951,2026-05-02
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1781,2162,1964,2026-05-03
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1775,2174,1953,2026-05-04
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1750,2185,1962,2026-05-05
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1807,2057,1927,2026-05-06
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1799,2074,1931,2026-05-07
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1812,2216,1967,2026-05-08
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1762,2148,1937,2026-05-09
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1806,2142,1938,2026-05-10
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1737,2165,1946,2026-05-11
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1757,2163,1945,2026-05-12
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1813,2052,1929,2026-05-13
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1792,2086,1910,2026-05-14
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1757,2151,1923,2026-05-15
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1791,2098,1921,2026-05-16
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1791,2163,1930,2026-05-17
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1754,2070,1891,2026-05-18
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1737,2019,1904,2026-05-19
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1713,2075,1905,2026-05-20
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1737,2108,1924,2026-05-21
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1684,2053,1884,2026-05-22
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1759,2104,1918,2026-05-23
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1720,2152,1906,2026-05-24
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1630,2011,1850,2026-05-25
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1732,2095,1919,2026-05-26
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1737,2125,1896,2026-05-27
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1778,2139,1915,2026-05-28
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1687,2139,1886,2026-05-29
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1657,2128,1876,2026-05-30
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1688,2006,1857,2026-05-31
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1669,2018,1861,2026-06-01
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1676,2067,1865,2026-06-02
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1735,2033,1880,2026-06-03
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1640,2052,1842,2026-06-04
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1648,2038,1850,2026-06-05
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1682,1989,1841,2026-06-06
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1736,2034,1852,2026-06-07
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1631,2052,1848,2026-06-08
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1745,2064,1863,2026-06-09
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1644,1981,1840,2026-06-10
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1683,2007,1837,2026-06-11
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1682,1963,1815,2026-06-12
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1692,1991,1821,2026-06-13
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1668,1993,1819,2026-06-14
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1675,1965,1831,2026-06-15
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1636,1957,1833,2026-06-16
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1611,2031,1828,2026-06-17
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1639,2001,1834,2026-06-18
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1694,2035,1851,2026-06-19
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1632,2014,1803,2026-06-20
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1693,2094,1838,2026-06-21
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1631,1940,1820,2026-06-22
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1623,2075,1834,2026-06-23
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1607,1958,1799,2026-06-24
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1583,1972,1791,2026-06-25
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1686,2010,1808,2026-06-26
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1622,1931,1779,2026-06-27
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1710,2025,1820,2026-06-28
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1627,1993,1782,2026-06-29
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1633,2032,1788,2026-06-30
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1600,2004,1797,2026-07-01
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1593,1971,1799,2026-07-02
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1641,1929,1774,2026-07-03
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1694,1953,1811,2026-07-04
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1629,1933,1803,2026-07-05
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1651,2011,1812,2026-07-06
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1589,2011,1795,2026-07-07
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1663,2004,1795,2026-07-08
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1579,1940,1790,2026-07-09
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1575,2020,1780,2026-07-10
Andhra Pradesh,Andhra Pradesh Central,Andhra Pradesh APMC,Maize,1618,1921,1772,2026-07-11
